University_id,F_name,L_name,Gender,Perf_name,Email,Password
4599,Christopher,Reed,M,Christopher,christopher.reed@bradley.edu,)!5Tq&iP*8XC
4600,Paul,Rodriguez,M,Paul,paul.rodriguez@bradley.edu,^7k9Fh73ikEl
4601,Gene,Medina,M,Gene,gene.medina@bradley.edu,@9#Dhsg3S&79
4602,Michelle,Simon,F,Michelle,michelle.simon@bradley.edu,l8HL0BcCr#_%
4603,Jon,Baker,M,Jon,jon.baker@bradley.edu,!Ll*HXvub9Mr
4604,Margaret,Smith,F,Margaret,margaret.smith@bradley.edu,&^tUlu$qOS7A
4605,Zachary,White,M,Zachary,zachary.white@bradley.edu,WY+2_B59^PFo
4606,Diane,Gordon,F,Diane,diane.gordon@bradley.edu,@jU^0hRQ%7UE
4607,Ryan,Lewis,M,Ryan,ryan.lewis@bradley.edu,_9faZvoc7EGU
4608,Jose,Moore,M,Jose,jose.moore@bradley.edu,$(vA^I3zrOd9
4609,Spencer,Reyes,M,Spencer,spencer.reyes@bradley.edu,Q9SfyD5&55!q
4610,Dakota,Johns,M,Dakota,dakota.johns@bradley.edu,(kELgunC^3GH
4611,Richard,Wright,M,Richard,richard.wright@bradley.edu,Lo%T7FUx*6aw
4612,Belinda,Bentley,F,Belinda,belinda.bentley@bradley.edu,x$TBMu5J51x)
4613,Tony,James,M,Tony,tony.james@bradley.edu,Fj9jzLN1EIV@
4614,Courtney,Jones,F,Courtney,courtney.jones@bradley.edu,3nV(HnfY^6$#
4615,Lindsey,Martin,F,Lindsey,lindsey.martin@bradley.edu,$pvOxNSzt3R4
4616,Michelle,Stewart,F,Michelle,michelle.stewart@bradley.edu,^o8M5OEg3i(U
4617,David,Ramirez,M,David,david.ramirez1@bradley.edu,w)dnCCxGbsZ9
4618,Mark,Ramos,M,Mark,mark.ramos@bradley.edu,c!Avi&Oy%8Ok
4619,Tammy,Duran,F,Tammy,tammy.duran@bradley.edu,b1JX15Dj*#%#
4620,Justin,Garcia,M,Justin,justin.garcia@bradley.edu,_UybLUGoV4pS
4621,Joseph,Haas,M,Joseph,joseph.haas@bradley.edu,j@SpMT3YRku8
4622,Nathan,Collins,M,Nathan,nathan.collins@bradley.edu,2&9&1VBtMJVr
4623,Kathleen,Ayers,F,Kathleen,kathleen.ayers@bradley.edu,m9tc2uAbrKr#
4624,Timothy,Carlson,M,Timothy,timothy.carlson@bradley.edu,v)2Ms3z3y^_t
4625,Kristen,Brewer,F,Kristen,kristen.brewer@bradley.edu,h7mV#An_$4Do
4626,Diane,Reyes,F,Diane,diane.reyes@bradley.edu,NHmx9AliF_s8
4627,Holly,Williams,F,Holly,holly.williams@bradley.edu,v1G$*$&$&6$n
4628,Tamara,Castillo,F,Tamara,tamara.castillo@bradley.edu,&6PLd&u4l5z4
4629,Christopher,Rogers,M,Christopher,christopher.rogers@bradley.edu,!46ukFot$imC
4630,Elizabeth,Christensen,F,Elizabeth,elizabeth.christensen@bradley.edu,kNBGv)Gh&k(7
4631,Sean,Peters,M,Sean,sean.peters@bradley.edu,sj*cEzrF7)4O
4632,Jasmine,Murray,F,Jasmine,jasmine.murray@bradley.edu,j#nc5PfasZ^d
4633,Anthony,Hanna,M,Anthony,anthony.hanna@bradley.edu,(rkX4Fzw@oy6
4634,Barbara,Brennan,F,Barbara,barbara.brennan@bradley.edu,X!NeCblNFt9t
4635,Laurie,Cunningham,F,Laurie,laurie.cunningham@bradley.edu,z3RkbBv2s4t*
4636,Lisa,Simon,F,Lisa,lisa.simon@bradley.edu,7F#+CJfo_#@7
4637,Wendy,Perkins,F,Wendy,wendy.perkins@bradley.edu,)RWEkDbsL2D*
4638,Tracy,Hart,M,Tracy,tracy.hart@bradley.edu,W)q$PYd*!rR0
4639,Robert,Anderson,M,Robert,robert.anderson@bradley.edu,6*(k5Q3j_ydQ
4640,Ian,Nielsen,M,Ian,ian.nielsen@bradley.edu,HcUFdVXy_1qw
4641,Lori,Brown,F,Lori,lori.brown@bradley.edu,#i9XaKeaU^rA
4642,Norman,Copeland,M,Norman,norman.copeland@bradley.edu,*1lUfJk%u92P
4643,Jennifer,Hansen,F,Jennifer,jennifer.hansen@bradley.edu,8kqn)(ci$SLD
4644,Jonathan,Ochoa,M,Jonathan,jonathan.ochoa@bradley.edu,nZ^r@KtJ*^7n
4645,Daniel,Whitehead,M,Daniel,daniel.whitehead@bradley.edu,(koz9is*pZ2H
4646,Zachary,Phillips,M,Zachary,zachary.phillips@bradley.edu,uikrxT2*@A1K
4647,Edwin,Wolfe,M,Edwin,edwin.wolfe@bradley.edu,)a4TjoLMyCA6
4648,Melissa,Page,F,Melissa,melissa.page@bradley.edu,Z5cp%QTf&G97
4649,Ashley,Hanna,F,Ashley,ashley.hanna@bradley.edu,_36qzf+N&7Om
4650,William,Schroeder,M,William,william.schroeder@bradley.edu,i9jU1IV*!4Gy
4651,Larry,Mason,M,Larry,larry.mason@bradley.edu,k^Srf+xx0F3W
4652,Diana,Gray,F,Diana,diana.gray@bradley.edu,T&BF4^Yc%@tD
4653,Nicholas,Allen,M,Nicholas,nicholas.allen1@bradley.edu,#7BfZ+m#W16w
4654,Felicia,Ross,F,Felicia,felicia.ross@bradley.edu,!8qZBSErA@9c
4655,Debra,Novak,F,Debra,debra.novak@bradley.edu,ZKi^6kKik@AR
4656,Mark,Ryan,M,Mark,mark.ryan@bradley.edu,GYA6HOtimG*u
4657,Debra,Hopkins,F,Debra,debra.hopkins@bradley.edu,u5_Y+s+s*6Ux
4658,Willie,Miller,M,Willie,willie.miller@bradley.edu,$#90enPd2Gn2
4659,Lisa,Terry,F,Lisa,lisa.terry@bradley.edu,$pUY*73s1DwW
4660,Willie,Lang,M,Willie,willie.lang@bradley.edu,$WFvEg@AMX8G
4661,Brian,Henderson,M,Brian,brian.henderson@bradley.edu,48@Eu9VIq%Do
4662,David,Williams,M,David,david.williams2@bradley.edu,5!42s*NoOWdO
4663,Anna,Allen,F,Anna,anna.allen@bradley.edu,9^%6AvkOR%St
4664,Amanda,Roberts,F,Amanda,amanda.roberts@bradley.edu,B$2FHmwAn&X4
4665,Melissa,Glenn,F,Melissa,melissa.glenn@bradley.edu,mKk3CSOwY!51
4666,Deborah,Flowers,F,Deborah,deborah.flowers@bradley.edu,6REiHpgH)d6n
4667,Elizabeth,Holmes,F,Elizabeth,elizabeth.holmes1@bradley.edu,Jd2E58Fs_(v%
4668,Holly,Cannon,F,Holly,holly.cannon@bradley.edu,S0^9PsEa*zos
4669,Christine,Miller,F,Christine,christine.miller@bradley.edu,9FlULRnr^2HF
4670,Annette,Rodriguez,F,Annette,annette.rodriguez@bradley.edu,*czA!l(OG20I
4671,Amanda,Olson,F,Amanda,amanda.olson@bradley.edu,8wV5ZImCF@5Z
4672,Ricky,Cain,M,Ricky,ricky.cain@bradley.edu,Fi_6L4)o7#QQ
4673,Sheri,Johnson,F,Sheri,sheri.johnson@bradley.edu,u(eeburb%5QJ
4674,Lisa,Aguirre,F,Lisa,lisa.aguirre@bradley.edu,mx)^mD6s%7ng
4675,Felicia,Thompson,F,Felicia,felicia.thompson@bradley.edu,+3Aj$5r@7W0I
4676,Jill,Hutchinson,F,Jill,jill.hutchinson@bradley.edu,)WCMDE2f*9VW
4677,Jamie,Aguilar,F,Jamie,jamie.aguilar@bradley.edu,#z1A3fVuwTt!
4678,Tiffany,Tran,F,Tiffany,tiffany.tran@bradley.edu,knFEOvMh&9(k
4679,Monica,Houston,F,Monica,monica.houston@bradley.edu,8*k2DcsJ!vw2
4680,Amy,Thompson,F,Amy,amy.thompson@bradley.edu,j92tb34s@9cW
4681,Jacqueline,Johnson,F,Jacqueline,jacqueline.johnson@bradley.edu,r^jDxK!*1u4%
4682,James,Chavez,M,James,james.chavez@bradley.edu,1(a8EWrC51N2
4683,Richard,Guzman,M,Richard,richard.guzman@bradley.edu,_rR0Fjh+%EUG
4684,Diana,Medina,F,Diana,diana.medina@bradley.edu,^l3U0wM&(liS
4685,Sean,Cooper,M,Sean,sean.cooper@bradley.edu,(giXSdW)$3^V
4686,Elizabeth,Cunningham,F,Elizabeth,elizabeth.cunningham@bradley.edu,ZSt2JYKijVG)
4687,John,Bailey,M,John,john.bailey@bradley.edu,1FNmcBZs%^kN
4688,Frank,Thornton,M,Frank,frank.thornton@bradley.edu,%svm19on04qT
4689,Tony,Hughes,M,Tony,tony.hughes@bradley.edu,@vHJ+NJU7hum
4690,David,Phillips,M,David,david.phillips1@bradley.edu,+cM&9QtmUL8f
4691,Shannon,Munoz,F,Shannon,shannon.munoz@bradley.edu,px61EPk_a(h#
4692,Catherine,Huff,F,Catherine,catherine.huff@bradley.edu,9)d6!S#b8gWc
4693,Christopher,Cobb,M,Christopher,christopher.cobb@bradley.edu,Y2CEP&3t%8dG
4694,Matthew,White,M,Matthew,matthew.white@bradley.edu,*4z+imj$WNd!
4695,John,Jones,M,John,john.jones2@bradley.edu,)0l2wL_ug#8T
4696,Sara,Brennan,F,Sara,sara.brennan@bradley.edu,2t@shV$)r4H%
4697,Gina,Mcdonald,F,Gina,gina.mcdonald@bradley.edu,)+Bj2HFvVTz5
4698,Gregory,Smith,M,Gregory,gregory.smith@bradley.edu,@gwc0hHq0*Bv
4699,Donna,Li,F,Donna,donna.li@bradley.edu,4w5))#yKwn9J
4700,Samuel,Hester,M,Samuel,samuel.hester@bradley.edu,ch9#$++403yX
4701,Megan,Cardenas,F,Megan,megan.cardenas@bradley.edu,!g7q^2XN03FX
4702,Suzanne,Ponce,F,Suzanne,suzanne.ponce@bradley.edu,7M)4Iqgk@0Qo
4703,Roberto,Rodriguez,M,Roberto,roberto.rodriguez@bradley.edu,sPh(Weln)4d2
4704,Raymond,Wright,M,Raymond,raymond.wright@bradley.edu,_*pDBbc!V2kD
4705,Margaret,Wise,F,Margaret,margaret.wise@bradley.edu,ZnQQ3Hmig_5I
4706,Kathleen,Wheeler,F,Kathleen,kathleen.wheeler@bradley.edu,G4ZgaPz4$N0Z
4707,Jeffrey,Mcgee,M,Jeffrey,jeffrey.mcgee@bradley.edu,2(6ZzogHSIoR
4708,Gabriella,Young,F,Gabriella,gabriella.young@bradley.edu,2Sa^ECdh(y9q
4709,Patrick,Hamilton,M,Patrick,patrick.hamilton@bradley.edu,_rP^baGc3o8%
4710,Jessica,Hall,F,Jessica,jessica.hall@bradley.edu,$pM0vmp8izGV
4711,Brenda,Lopez,F,Brenda,brenda.lopez@bradley.edu,G)80qgGs&FIw
4712,Paul,Anderson,M,Paul,paul.anderson@bradley.edu,D0Gm(Nod&2mC
4713,Karen,Brewer,F,Karen,karen.brewer1@bradley.edu,EDG#gXEr+z3I
4714,Diana,Mayer,F,Diana,diana.mayer@bradley.edu,j7hTvwUo%FvV
4715,Amanda,Love,F,Amanda,amanda.love@bradley.edu,pe%PK!mO!9U4
4716,Elizabeth,Garcia,F,Elizabeth,elizabeth.garcia@bradley.edu,OCujR1Kq*II4
4717,Natalie,English,F,Natalie,natalie.english@bradley.edu,+6%4qT7vrgxs
4718,Charles,Espinoza,M,Charles,charles.espinoza@bradley.edu,O)E6cGxs(6jm
4719,Lisa,Henson,F,Lisa,lisa.henson@bradley.edu,fQ%0Upb4_O()
4720,Jamie,Best,F,Jamie,jamie.best@bradley.edu,U0ggS8ap(zZ6
4721,Abigail,Aguilar,F,Abigail,abigail.aguilar@bradley.edu,N&53T3m*VnS8
4722,Morgan,Johnson,F,Morgan,morgan.johnson@bradley.edu,W04OsyBJ4yC#
4723,Lisa,Hansen,F,Lisa,lisa.hansen@bradley.edu,@PGdWi^kX3mJ
4724,Kathryn,Collins,F,Kathryn,kathryn.collins@bradley.edu,4(8xkDbz!cyv
4725,Eddie,Mcclure,M,Eddie,eddie.mcclure@bradley.edu,^2kG1Ionz7Ee
4726,Kayla,Ramirez,F,Kayla,kayla.ramirez@bradley.edu,3vw#Sw&Nfc8Y
4727,Michelle,Smith,F,Michelle,michelle.smith3@bradley.edu,B)0FWsVjU#%1
4728,Vincent,Barrett,M,Vincent,vincent.barrett@bradley.edu,O+9JJrJf)qDY
4729,Sandra,Dean,F,Sandra,sandra.dean@bradley.edu,Rn5FZ#a6#yPi
4730,Jesse,Lee,M,Jesse,jesse.lee@bradley.edu,uy&0biFnMQCa
4731,Zachary,Douglas,M,Zachary,zachary.douglas@bradley.edu,Nz47JM6VM_wq
4732,James,Barry,M,James,james.barry@bradley.edu,^qqu)QeF#oM9
4733,Kyle,Smith,M,Kyle,kyle.smith@bradley.edu,&Cw4BCLq)IXu
4734,Kelli,Davis,F,Kelli,kelli.davis@bradley.edu,rvunZDbO!079
4735,Robert,Payne,M,Robert,robert.payne@bradley.edu,!&Xi%2$u(1UX
4736,Emily,Miller,F,Emily,emily.miller@bradley.edu,_#1DaiwZJzQz
4737,Elizabeth,Ortiz,F,Elizabeth,elizabeth.ortiz@bradley.edu,T95$^4pf6@rA
4738,James,Salazar,M,James,james.salazar@bradley.edu,f8K+6!a$LrMa
4739,Samuel,Carey,M,Samuel,samuel.carey@bradley.edu,5&83Ph5wfUud
4740,Brett,Black,M,Brett,brett.black@bradley.edu,NA3I1Wdhu*WB
4741,Stephen,Brown,M,Stephen,stephen.brown@bradley.edu,!N_pGWOhCI5N
4742,Mario,Roberts,M,Mario,mario.roberts@bradley.edu,D)T%SSgqdc14
4743,Shawn,Barnes,M,Shawn,shawn.barnes@bradley.edu,(*H0JYr22rRh
4744,Linda,Mendez,F,Linda,linda.mendez@bradley.edu,K5r$#&$vKwiN
4745,Heather,Keller,F,Heather,heather.keller@bradley.edu,q2o&p&E4_9SW
4746,Eric,Taylor,M,Eric,eric.taylor@bradley.edu,d)^j8Bm4)VOt
4747,Renee,Macdonald,F,Renee,renee.macdonald@bradley.edu,*hl!y4Op^3At
4748,Shelly,Jones,F,Shelly,shelly.jones@bradley.edu,x#OLRDFk)n8*
4749,Michael,Barber,M,Michael,michael.barber@bradley.edu,23M%aaQttHdg
4750,Juan,Ruiz,M,Juan,juan.ruiz@bradley.edu,6Z4Tak0h@cSa
4751,Tina,Anderson,F,Tina,tina.anderson@bradley.edu,u6hMrjHc#Pry
4752,Jose,Williams,M,Jose,jose.williams@bradley.edu,a$OC70Pl*oR4
4753,Jerry,Ward,M,Jerry,jerry.ward@bradley.edu,nQ_bINqz*(Y0
4754,Nicole,Donovan,F,Nicole,nicole.donovan@bradley.edu,jBcP0KGiwLh%
4755,Reginald,Brown,M,Reginald,reginald.brown@bradley.edu,1@1)(el(Jv8J
4756,Jack,Pratt,M,Jack,jack.pratt@bradley.edu,(G_#Bem^#m4E
4757,Jacob,Bates,M,Jacob,jacob.bates@bradley.edu,k)2&&IUMuc8J
4758,Jose,Santos,M,Jose,jose.santos@bradley.edu,#9DJv299nlEM
4759,John,Cooper,M,John,john.cooper@bradley.edu,a$4tJG!oL*)5
4760,Tracie,Carr,F,Tracie,tracie.carr@bradley.edu,)h+irff%gf8O
4761,Lori,Chaney,F,Lori,lori.chaney@bradley.edu,(7I%VSbi%yQ)
4762,Eric,Williams,M,Eric,eric.williams1@bradley.edu,NmDib1cO_8Hv
4763,Theresa,Duffy,F,Theresa,theresa.duffy@bradley.edu,11q+Kuu^W@R6
4764,Marilyn,Flowers,F,Marilyn,marilyn.flowers@bradley.edu,21N1SQ(t_@pr
4765,James,Nguyen,M,James,james.nguyen@bradley.edu,B8K%NjiFYvxX
4766,Kelly,Fernandez,M,Kelly,kelly.fernandez@bradley.edu,%atqJZR@35!1
4767,Allison,Leonard,F,Allison,allison.leonard@bradley.edu,)Wy*xmGs3o9M
4768,Melissa,Smith,F,Melissa,melissa.smith@bradley.edu,6MKRPK9p+21s
4769,Kyle,Weaver,M,Kyle,kyle.weaver@bradley.edu,2vU4EWW0c*3B
4770,Thomas,Lawson,M,Thomas,thomas.lawson@bradley.edu,!)F6Le5EZYfy
4771,Melissa,Smith,F,Melissa,melissa.smith1@bradley.edu,^5dHbkGRX8Bi
4772,Danny,Alvarez,M,Danny,danny.alvarez@bradley.edu,Fr&9qVic&e*Q
4773,Marc,Wiley,M,Marc,marc.wiley@bradley.edu,RZ6gm0usT#BG
4774,Tommy,Bennett,M,Tommy,tommy.bennett@bradley.edu,8e$GR$MeO+7k
4775,Latoya,Singleton,F,Latoya,latoya.singleton@bradley.edu,)8zEgc7tq8Ls
4776,Mark,Hogan,M,Mark,mark.hogan@bradley.edu,@^ErVPilR)1t
4777,Laurie,Rosales,F,Laurie,laurie.rosales@bradley.edu,_npt1rXn!*qn
4778,Dennis,Sanders,M,Dennis,dennis.sanders@bradley.edu,s^5FFhXkUU@9
4779,Jacqueline,Middleton,F,Jacqueline,jacqueline.middleton@bradley.edu,e_pXanN15S3t
4780,Nicole,Jones,F,Nicole,nicole.jones@bradley.edu,&Xa2*V)TI5If
4781,William,Morris,M,William,william.morris@bradley.edu,g1e_1Xt#AHS4
4782,Jose,Huynh,M,Jose,jose.huynh@bradley.edu,a13*eKFo_uRD
4783,Mark,Baker,M,Mark,mark.baker@bradley.edu,%8f(32qGzM_M
4784,Samantha,Trevino,F,Samantha,samantha.trevino@bradley.edu,Dt929CqYM)4O
4785,Renee,Alvarado,F,Renee,renee.alvarado@bradley.edu,))HMTfqA8ahQ
4786,Shane,Gonzales,M,Shane,shane.gonzales@bradley.edu,YE0NfIPe$Xf)
4787,Sara,Barton,F,Sara,sara.barton@bradley.edu,6sI3Cdh9i@ib
4788,Jodi,Lopez,F,Jodi,jodi.lopez@bradley.edu,D&A7FTu3*e^I
4789,Ashley,Sweeney,F,Ashley,ashley.sweeney@bradley.edu,#!0e9XQvW^UA
4790,Robert,Brown,M,Robert,robert.brown2@bradley.edu,@&7cHX&vb0mq
4791,Lacey,Smith,F,Lacey,lacey.smith@bradley.edu,R52I6CCif&T$
4792,Lauren,Aguilar,F,Lauren,lauren.aguilar@bradley.edu,)VN#M6J_C52s
4793,Larry,Rich,M,Larry,larry.rich@bradley.edu,O(o20Oi4Xp9t
4794,Katrina,Key,F,Katrina,katrina.key@bradley.edu,1)E99UmD$1j5
4795,Claudia,Parker,F,Claudia,claudia.parker@bradley.edu,&o_e8M!d0yj0
4796,Bob,Jones,M,Bob,bob.jones1@bradley.edu,2CmouFJq(fL3
4797,Matthew,Underwood,M,Matthew,matthew.underwood@bradley.edu,y!^WHbmmn6$3
4798,Edward,Hardin,M,Edward,edward.hardin@bradley.edu,u5E)Y+SM4JDq
4799,Gabriel,Davis,M,Gabriel,gabriel.davis@bradley.edu,7!H$#F5k)Q4B
4800,Erika,Greer,F,Erika,erika.greer@bradley.edu,4$MGxYlml#7Y
4801,Terri,Wallace,F,Terri,terri.wallace@bradley.edu,N%3A)ycc*CCq
4802,Caroline,Nielsen,F,Caroline,caroline.nielsen@bradley.edu,&a4H)amNRM_5
4803,James,Morse,M,James,james.morse@bradley.edu,c!N!qfc5PW4H
4804,Jasmine,Schneider,F,Jasmine,jasmine.schneider@bradley.edu,i&3K)v@m+s@V
4805,Debra,Morris,F,Debra,debra.morris@bradley.edu,*82scHsK^H9M
4806,Kelly,Bailey,F,Kelly,kelly.bailey@bradley.edu,_$Zmq6jDo2jf
4807,Mark,Holden,M,Mark,mark.holden@bradley.edu,3TPJeZSh(Y&x
4808,Antonio,Jones,M,Antonio,antonio.jones@bradley.edu,2ls#RoiA870D
4809,Jonathan,Johnson,M,Jonathan,jonathan.johnson@bradley.edu,$$0Wjr^x5(GS
4810,George,Cobb,M,George,george.cobb@bradley.edu,*dQhxOALd9Qw
4811,Julie,Jones,F,Julie,julie.jones@bradley.edu,*8ewMg3&O9oT
4812,Joseph,Hughes,M,Joseph,joseph.hughes1@bradley.edu,Y57dTImc_Noe
4813,Mathew,Clark,M,Mathew,mathew.clark@bradley.edu,ZC2^kpYVh!VG
4814,Michael,Fuentes,M,Michael,michael.fuentes@bradley.edu,K@g10xLkVxK1
4815,Janet,Brown,F,Janet,janet.brown@bradley.edu,4)EtNK*g^3TB
4816,Monica,Shepherd,F,Monica,monica.shepherd@bradley.edu,M&z+5qwaaI_Z
4817,Danny,Johnson,M,Danny,danny.johnson@bradley.edu,U*ItqZNQ^9LO
4818,Stephen,Williams,M,Stephen,stephen.williams@bradley.edu,!cp(H5Lf#IPJ
4819,Jordan,Bernard,M,Jordan,jordan.bernard@bradley.edu,#5Jjk9@B5K40
4820,Megan,Woodard,F,Megan,megan.woodard@bradley.edu,v9A5Nf^Z%pL6
4821,Michael,Parker,M,Michael,michael.parker1@bradley.edu,W_P9bOpdE+B9
4822,Alex,Welch,M,Alex,alex.welch@bradley.edu,88gK3yhE_Zpr
4823,Joseph,Gomez,M,Joseph,joseph.gomez@bradley.edu,SI0j5oUh!E@Z
4824,Emily,Little,F,Emily,emily.little@bradley.edu,1915RBfZVK)2
4825,Robert,Mccoy,M,Robert,robert.mccoy@bradley.edu,0r7&AOD+c_7@
4826,Savannah,Harris,F,Savannah,savannah.harris@bradley.edu,5G^21NklW6!h
4827,Luis,Gonzalez,M,Luis,luis.gonzalez@bradley.edu,Yii#!QXy0+P5
4828,William,Hunter,M,William,william.hunter@bradley.edu,!ewUV3#sxD7l
4829,Kenneth,Robles,M,Kenneth,kenneth.robles@bradley.edu,(fsDLshs#R79
4830,Michael,Gordon,M,Michael,michael.gordon1@bradley.edu,%BBczB*RT7xx
4831,Elizabeth,Mcclure,F,Elizabeth,elizabeth.mcclure@bradley.edu,9TOk3zPy#2t4
4832,Oscar,Adams,M,Oscar,oscar.adams@bradley.edu,*@9LQtikapqy
4833,Wendy,Gray,F,Wendy,wendy.gray@bradley.edu,Ih!o@@kF@2ST
4834,Megan,Ramirez,F,Megan,megan.ramirez@bradley.edu,&Y3)Ko8A9u7b
4835,Michael,Dawson,M,Michael,michael.dawson@bradley.edu,UH3DDUea^2LP
4836,Jasmin,Mathis,F,Jasmin,jasmin.mathis@bradley.edu,+0bRBuYjZggj
4837,Tonya,Barrett,F,Tonya,tonya.barrett@bradley.edu,kpGaULbv(3wt
4838,Ryan,Owens,M,Ryan,ryan.owens@bradley.edu,I1f&cMUT&SXo
4839,Michael,Bryant,M,Michael,michael.bryant@bradley.edu,@m(G_z77oG6X
4840,Brent,Russell,M,Brent,brent.russell@bradley.edu,zlSxP8hl&u1D
4841,Melissa,Crosby,F,Melissa,melissa.crosby@bradley.edu,@fw4L6Vy%@)T
4842,Tiffany,Jackson,F,Tiffany,tiffany.jackson@bradley.edu,LYOZnRIkGk#6
4843,Isaiah,Boyle,M,Isaiah,isaiah.boyle@bradley.edu,+A34gyCz99Ls
4844,Brian,Cook,M,Brian,brian.cook@bradley.edu,(A_4JIj1guI1
4845,Pamela,Drake,F,Pamela,pamela.drake@bradley.edu,qK6_*zMlQ#GZ
4846,Briana,Le,F,Briana,briana.le@bradley.edu,2c22ZsCx_mI#
4847,Rachel,Newman,F,Rachel,rachel.newman@bradley.edu,&PFMyf%TuJ6P
4848,Nicholas,Reed,M,Nicholas,nicholas.reed@bradley.edu,^62eZ5Jh$ZL1
4849,Ashley,Bowman,F,Ashley,ashley.bowman@bradley.edu,)tgR1Nvp+^R7
4850,Andrew,Ochoa,M,Andrew,andrew.ochoa@bradley.edu,2%iJhO2x+57+
4851,Darrell,Marshall,M,Darrell,darrell.marshall@bradley.edu,*ix3EnNaKmU&
4852,Christopher,Ford,M,Christopher,christopher.ford1@bradley.edu,6QP3%&L+%(hg
4853,Carolyn,Green,F,Carolyn,carolyn.green@bradley.edu,@s@Sj#8z29+)
4854,Steven,Powell,M,Steven,steven.powell@bradley.edu,kN3QRUh)%3Hn
4855,Aaron,Bond,M,Aaron,aaron.bond@bradley.edu,(0iW*miNP&4n
4856,Derrick,Lee,M,Derrick,derrick.lee@bradley.edu,1S8YcFhxE*J0
4857,Teresa,Ayala,F,Teresa,teresa.ayala@bradley.edu,a8W6pBRh%ZZ#
4858,Timothy,Hall,M,Timothy,timothy.hall@bradley.edu,LMM8^T#yO#@x
4859,Karen,Day,F,Karen,karen.day@bradley.edu,@UXtTRJ17((n
4860,Christopher,Dickerson,M,Christopher,christopher.dickerson@bradley.edu,@7w#xKJj$mBe
4861,Andrea,Jones,F,Andrea,andrea.jones@bradley.edu,q)763RagN^N0
4862,Ryan,Miller,M,Ryan,ryan.miller1@bradley.edu,_F(Sa7psY*8X
4863,Joshua,Clarke,M,Joshua,joshua.clarke@bradley.edu,*P&Xxo2$_8HF
4864,Timothy,Sanchez,M,Timothy,timothy.sanchez@bradley.edu,mQe8aLhzaj$1
4865,Raymond,Williams,M,Raymond,raymond.williams@bradley.edu,B$TNu3DaG(25
4866,Anne,Adkins,F,Anne,anne.adkins@bradley.edu,p+E%Ya2!Au2m
4867,Brian,Tran,M,Brian,brian.tran@bradley.edu,(omId3QqU$Rw
4868,Raymond,Johnson,M,Raymond,raymond.johnson@bradley.edu,nd$Gp6YzG&+i
4869,Caleb,Aguirre,M,Caleb,caleb.aguirre@bradley.edu,%TEh7mv2)413
4870,Adam,Rodriguez,M,Adam,adam.rodriguez1@bradley.edu,XE!7Niv+dx!#
4871,Yolanda,Davis,F,Yolanda,yolanda.davis1@bradley.edu,g@RbJ9DDWex+
4872,Rachel,Baxter,F,Rachel,rachel.baxter@bradley.edu,2@Hbc!Ub9z^8
4873,Joseph,Thompson,M,Joseph,joseph.thompson@bradley.edu,4!i2SJuvQzjk
4874,Amy,Watson,F,Amy,amy.watson@bradley.edu,3S0m6OPy#wc4
4875,Jerry,George,M,Jerry,jerry.george@bradley.edu,(0ACOmE4Mcm$
4876,Elaine,Austin,F,Elaine,elaine.austin@bradley.edu,h(dIq8$B8)9P
4877,Katherine,Mitchell,F,Katherine,katherine.mitchell@bradley.edu,)cBrGnKgZ(B9
4878,Kristina,Ramos,F,Kristina,kristina.ramos@bradley.edu,k!^sd3kz1$2K
4879,Alexander,Daniels,M,Alexander,alexander.daniels@bradley.edu,!y#5^Engckd)
4880,David,Archer,M,David,david.archer@bradley.edu,)6Or1vJ3As%I
4881,Gordon,Smith,M,Gordon,gordon.smith@bradley.edu,pf3KzI4iwi*G
4882,Vincent,Scott,M,Vincent,vincent.scott@bradley.edu,x^gWTZLaf9fg
4883,Michael,Bradley,M,Michael,michael.bradley@bradley.edu,474eTGtm+1Rv
4884,Jenny,Bennett,F,Jenny,jenny.bennett@bradley.edu,^k5Fy&mh++dM
4885,Jesus,Hardy,M,Jesus,jesus.hardy@bradley.edu,@^FYdpE3ff4s
4886,Gavin,Gordon,M,Gavin,gavin.gordon@bradley.edu,HHp4wuKDl@6G
4887,Sara,Martinez,F,Sara,sara.martinez@bradley.edu,KND*2xSr^0$F
4888,Amy,Elliott,F,Amy,amy.elliott@bradley.edu,w)@EaA#pII0q
4889,James,Simon,M,James,james.simon1@bradley.edu,*Y8OlzCxt6&A
4890,Selena,Fisher,F,Selena,selena.fisher@bradley.edu,(rI7t5aZ*1Yc
4891,Nicole,Gardner,F,Nicole,nicole.gardner@bradley.edu,9WPDEd8j+0LM
4892,Lindsay,Robinson,F,Lindsay,lindsay.robinson@bradley.edu,9&5%FtOoA0nK
4893,Adam,Obrien,M,Adam,adam.obrien@bradley.edu,U76g4opJ+6fU
4894,Edward,Blair,M,Edward,edward.blair@bradley.edu,$gIhNQ9W+4Kw
4895,Roberto,Mason,M,Roberto,roberto.mason@bradley.edu,z#aSBJSgtmn7
4896,Tammy,Myers,F,Tammy,tammy.myers1@bradley.edu,*UbhQ7Aq%mpf
4897,Sarah,Stanley,F,Sarah,sarah.stanley@bradley.edu,08VR#NnHG+24
4898,Sara,Hernandez,F,Sara,sara.hernandez@bradley.edu,+7&dzwHVdAKU
4899,Stephanie,Roman,F,Stephanie,stephanie.roman@bradley.edu,(vVHUork4&m5
4900,Paul,David,M,Paul,paul.david@bradley.edu,)0bP^RcOt+lp
